,id,codigo,nome,altitude,latitude,longitude,coord_x,coord_y,bacia,distrito,concelho,freguesia,responsavel_aut,responsavel_con,estacao_aut,estacao_con,entrada_con,encerra_con,entrada_aut,encerra_aut,telemetria,estado,est_id,geom
658,1019,16L/02U,CELAS,905.0,41.714088,-6.922264,300771.927,527894.434,DOURO,BRAGANÇA,VINHAIS,CELAS,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1932-01-01,,2003-02-25,,NÃO,ATIVA,920685992,"{'type': 'Point', 'coordinates': ['-6.922264', '41.714088']}"
659,1020,27E/01UG,CELORICO DA BEIRA,448.0,40.646842,-7.386959,263113.451,408927.473,MONDEGO,GUARDA,CELORICO DA BEIRA,CELORICO (SANTA MARIA),Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOGRÁFICA,1942-04-01,,2001-10-30,,NÃO,SUSPENSA,920685228,"{'type': 'Point', 'coordinates': ['-7.386959', '40.646842']}"
660,1025,05P/01UG,CEREJAIS,441.0,41.292693,-6.921139,301521.072,481092.346,DOURO,BRAGANÇA,ALFÂNDEGA DA FÉ,CEREJAIS,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOGRÁFICA,1957-02-13,,2003-02-20,,NÃO,ATIVA,920685994,"{'type': 'Point', 'coordinates': ['-6.921139', '41.292693']}"
661,1031,02F/04G,CHÃO DA VA,283.0,39.898772,-7.634718,242622.903,325712.635,TEJO,CASTELO BRANCO,CASTELO BRANCO,SARZEDAS,nan,EDP,nan,UDOMÉTRICA,1940-10-01,1999-12-31,,,NÃO,EXTINTA,920752408,"{'type': 'Point', 'coordinates': ['-7.634718', '39.898772']}"
662,1035,03H/05UG,CHELEIROS,120.0,38.891,-9.334,95795.0,214342.0,RIBEIRAS DO OESTE,LISBOA,MAFRA,CHELEIROS,Autoridade Nacional da Água,CCDR-LVT,CLIMATOLÓGICA,UDOGRÁFICA,1979-01-01,,2004-08-11,,NÃO,ATIVA,920685250,"{'type': 'Point', 'coordinates': ['-9.334', '38.891']}"
663,1040,21A/01C,CODECEIRO,814.0,40.65,-7.206,278452.824,409412.899,DOURO,GUARDA,GUARDA,CODESSEIRO,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1957-02-14,,2003-10-31,,NÃO,ATIVA,920685254,"{'type': 'Point', 'coordinates': ['-7.206', '40.65']}"
664,1044,17G/04UG,COLARES (SARRAZOLA),56.0,38.802,-9.457,84974.284,204668.812,RIBEIRAS DO OESTE,LISBOA,SINTRA,COLARES,Autoridade Nacional da Água,CCDR-LVT,CLIMATOLÓGICA,CLIMATOLÓGICA,1965-10-01,1998-12-31,2016-09-01,,NÃO,ATIVA,920685260,"{'type': 'Point', 'coordinates': ['-9.457', '38.802']}"
665,1050,30L/01UG,CORTE PEQUENA,163.0,37.748,-7.853,224708.703,86826.182,GUADIANA,BEJA,MÉRTOLA,ALCARIA RUIVA,nan,CCDR-ALENTEJO,nan,UDOMÉTRICA,1979-11-01,2000-12-31,,,NÃO,EXTINTA,920686172,"{'type': 'Point', 'coordinates': ['-7.853', '37.748']}"
666,1052,02E/01U,CORTIÇAL,231.0,39.465416,-8.768053,145357.991,277672.14,TEJO,SANTARÉM,SANTARÉM,ABRÃ,nan,CCDR-LVT,nan,UDOGRÁFICA,1980-10-01,1983-09-30,,,NÃO,EXTINTA,920752618,"{'type': 'Point', 'coordinates': ['-8.768053', '39.465416']}"
667,1054,03H/02UG,CORUJOS,185.0,37.313391,-7.556889,251076.0,38749.0,GUADIANA,FARO,CASTRO MARIM,AZINHAL,Autoridade Nacional da Água,CCDR-ALGARVE,UDOGRÁFICA,UDOMÉTRICA,1959-10-08,,2001-02-15,,NÃO,ATIVA,920685272,"{'type': 'Point', 'coordinates': ['-7.556889', '37.313391']}"
668,1058,01H/05G,COVIDE (EX. JUNCEDA),895.0,41.743,-8.17,196975.419,530425.146,CÁVADO/RIBEIRAS COSTEIRAS,BRAGA,TERRAS DE BOURO,VILAR DA VEIGA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1948-10-01,,2005-11-23,,NÃO,ATIVA,920685274,"{'type': 'Point', 'coordinates': ['-8.17', '41.743']}"
669,1064,02R/02G,CUMIEIRA,320.0,39.941817,-8.384729,178494.949,330404.3,MONDEGO,COIMBRA,PENELA,CUMEEIRA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-12-11,,2001-10-12,,NÃO,ATIVA,920686004,"{'type': 'Point', 'coordinates': ['-8.384729', '39.941817']}"
670,1069,03I/07G,ENTRE-OS-RIOS,18.0,41.084,-8.292,186675.008,457164.83,DOURO,PORTO,MARCO DE CANAVESES,TORRÃO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1913-09-01,,2006-03-15,,NÃO,ATIVA,920685286,"{'type': 'Point', 'coordinates': ['-8.292', '41.084']}"
671,1074,05G/05UG,ERRA,34.0,38.996,-8.447,172836.198,225377.066,TEJO,SANTARÉM,CORUCHE,ERRA,Autoridade Nacional da Água,CCDR-LVT,UDOGRÁFICA,UDOMÉTRICA,1979-11-18,,2001-02-06,2005-06-23,NÃO,DESATIVADA,920685292,"{'type': 'Point', 'coordinates': ['-8.447', '38.996']}"
672,1078,28L/03U,ESPARGO (FEIRA),70.0,40.915,-8.601,160548.85,438594.446,VOUGA/RIBEIRAS COSTEIRAS,AVEIRO,OVAR,ARADA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1932-12-01,,2002-02-25,,NÃO,ATIVA,920685298,"{'type': 'Point', 'coordinates': ['-8.601', '40.915']}"
673,1083,02G/03G,ESTRADA,45.0,40.464597,-8.641692,156866.382,388547.826,VOUGA/RIBEIRAS COSTEIRAS,AVEIRO,VAGOS,SANTA CATARINA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1980-07-09,,2001-10-30,,SIM,ATIVA,920685306,"{'type': 'Point', 'coordinates': ['-8.641692', '40.464597']}"
674,1085,13J/01UG,ESTREMOZ,333.0,38.84161,-7.61592,244901.0,208351.0,TEJO,ÉVORA,ESTREMOZ,ESTREMOZ (SANTA MARIA),Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOGRÁFICA,1911-01-01,,2001-02-20,,NÃO,ATIVA,920685310,"{'type': 'Point', 'coordinates': ['-7.61592', '38.84161']}"
675,1088,30J/03G,FAFE,259.0,41.446,-8.215,193131.72,497415.866,AVE,BRAGA,FAFE,ARÕES (SANTA CRISTINA),Autoridade Nacional da Água,CCDR-NORTE,CLIMATOLÓGICA,UDOMÉTRICA,1931-12-01,,2003-05-28,2003-12-03,NÃO,DESATIVADA,920685316,"{'type': 'Point', 'coordinates': ['-8.215', '41.446']}"
676,1093,08M/04UG,FERREIRA CAPELINS,212.0,38.566815,-7.362176,267187.561,178000.143,GUADIANA,ÉVORA,ALANDROAL,CAPELINS (SANTO ANTÓNIO),Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1980-08-01,,2001-02-14,,NÃO,ATIVA,920685324,"{'type': 'Point', 'coordinates': ['-7.362176', '38.566815']}"
677,1099,06N/01C,FIÃES (MELGAÇO),715.0,42.105,-8.21,193614.464,570599.314,MINHO,VIANA DO CASTELO,MELGAÇO,FIÃES,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1980-10-01,,2003-06-01,,NÃO,ATIVA,920685332,"{'type': 'Point', 'coordinates': ['-8.21', '42.105']}"
678,1103,04H/02UG,FOLGARES,739.0,41.303242,-7.282811,271214.346,481904.61,DOURO,BRAGANÇA,VILA FLOR,FREIXIEL,Autoridade Nacional da Água,CCDR-NORTE,CLIMATOLÓGICA,CLIMATOLÓGICA,1945-10-01,,2003-06-13,,SIM,ATIVA,920685338,"{'type': 'Point', 'coordinates': ['-7.282811', '41.303242']}"
679,1109,21H/02C,FORNINHOS,498.0,40.704062,-7.560296,248410.499,415172.013,MONDEGO,GUARDA,AGUIAR DA BEIRA,FORNINHOS,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1980-09-01,,2001-12-27,,NÃO,ATIVA,920685348,"{'type': 'Point', 'coordinates': ['-7.560296', '40.704062']}"
680,1113,30H/01U,FOROS DE VALE DA FIGUEIRA,177.0,38.715414,-8.30136,185365.065,194228.771,TEJO,ÉVORA,MONTEMOR-O-NOVO,FOROS DE VALE DE FIGUEIRA,nan,CCDR-ALENTEJO,nan,CLIMATOLÓGICA,1979-10-01,1983-09-30,,,NÃO,EXTINTA,920752488,"{'type': 'Point', 'coordinates': ['-8.30136', '38.715414']}"
681,1117,15G/03UG,FOZ DO RIBEIRO,142.0,37.315398,-8.234658,190994.693,38821.594,ARADE,FARO,SILVES,SÃO BARTOLOMEU DE MESSINES,nan,CCDR-ALGARVE,nan,UDOMÉTRICA,1964-10-01,1985-09-30,,,NÃO,EXTINTA,920752530,"{'type': 'Point', 'coordinates': ['-8.234658', '37.315398']}"
682,1118,07Q/01U,FRAGOSELA DE BAIXO,376.0,40.632112,-7.848909,224045.123,407063.416,MONDEGO,VISEU,VISEU,FRAGOSELA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1980-07-01,,2001-12-27,,NÃO,ATIVA,920685356,"{'type': 'Point', 'coordinates': ['-7.848909', '40.632112']}"
683,1123,31K/03U,FREIXO DE ESPADA À CINTA,455.0,41.082,-6.801,311907.991,457854.152,DOURO,BRAGANÇA,FREIXO DE ESPADA À CINTA,FREIXO DE ESPADA À CINTA,nan,CCDR-NORTE,nan,UDOMÉTRICA,1942-10-01,1961-09-30,,,NÃO,EXTINTA,920752606,"{'type': 'Point', 'coordinates': ['-6.801', '41.082']}"
684,1128,03F/03UG,GAFANHA DA NAZARÉ,17.0,40.618,-8.706,151534.989,405670.236,VOUGA/RIBEIRAS COSTEIRAS,AVEIRO,ÍLHAVO,ÍLHAVO (SÃO SALVADOR),Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1949-01-10,,2002-02-01,,NÃO,ATIVA,920686132,"{'type': 'Point', 'coordinates': ['-8.706', '40.618']}"
685,1132,04G/06C,GERAZ DO LIMA,30.0,41.707,-8.665,155704.763,526550.142,LIMA,VIANA DO CASTELO,VIANA DO CASTELO,GERAZ DO LIMA (SANTA LEOCÁDIA),Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1960-10-01,,2003-03-25,,SIM,ATIVA,920685754,"{'type': 'Point', 'coordinates': ['-8.665', '41.707']}"
686,1138,07J/05UG,GONDIZALVES,90.0,41.543226,-8.453668,173254.71,508260.132,CÁVADO/RIBEIRAS COSTEIRAS,BRAGA,BRAGA,GONDIZALVES,Autoridade Nacional da Água,CCDR-NORTE,CLIMATOLÓGICA,CLIMATOLÓGICA,1980-03-01,,2003-05-20,,NÃO,ATIVA,920685376,"{'type': 'Point', 'coordinates': ['-8.453668', '41.543226']}"
687,1144,13I/01G,GRALHÓS,910.0,41.784,-7.738,232886.092,534974.179,CÁVADO/RIBEIRAS COSTEIRAS,VILA REAL,MONTALEGRE,CHÃ,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1944-03-01,,2003-03-20,,NÃO,ATIVA,920685382,"{'type': 'Point', 'coordinates': ['-7.738', '41.784']}"
688,1149,04Q/01UG,HERDADE DAS RASCAS,196.0,37.932,-7.918,218908.196,107283.502,SADO,BEJA,BEJA,TRINDADE,nan,CCDR-ALENTEJO,nan,CLIMATOLÓGICA,1993-05-01,2000-12-31,,,NÃO,EXTINTA,920752560,"{'type': 'Point', 'coordinates': ['-7.918', '37.932']}"
689,1151,06O/06C,IDANHA-A-VELHA,268.0,39.997,-7.147,284241.781,337009.559,TEJO,CASTELO BRANCO,IDANHA-A-NOVA,IDANHA-A-VELHA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1910-09-01,,2001-10-10,,SIM,ATIVA,920685390,"{'type': 'Point', 'coordinates': ['-7.147', '39.997']}"
690,1153,02F/03U,IZEDA,613.0,41.565,-6.719,317943.146,511583.808,DOURO,BRAGANÇA,BRAGANÇA,IZEDA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1957-02-11,,2006-02-15,,NÃO,ATIVA,920685394,"{'type': 'Point', 'coordinates': ['-6.719', '41.565']}"
691,1158,31E/01UC,LADEIRA DE CIMA,221.0,37.377581,-8.559915,162194.0,45804.0,RIBEIRAS DO ALGARVE,FARO,MONCHIQUE,MONCHIQUE,Autoridade Nacional da Água,nan,UDOGRÁFICA,nan,,,2001-08-24,,NÃO,ATIVA,920686060,"{'type': 'Point', 'coordinates': ['-8.559915', '37.377581']}"
692,1162,05N/04UG,LAGOS,1.0,37.123557,-8.679468,151442.0,17666.0,RIBEIRAS DO ALGARVE,FARO,LAGOS,LAGOS (SÃO SEBASTIÃO),Autoridade Nacional da Água,CCDR-ALGARVE,CLIMATOLÓGICA,UDOMÉTRICA,1864-10-01,,2001-07-04,,NÃO,ATIVA,920685404,"{'type': 'Point', 'coordinates': ['-8.679468', '37.123557']}"
693,1168,15E/01UG,LAMOSO,381.0,41.324,-8.353,181560.442,483861.443,DOURO,PORTO,PAÇOS DE FERREIRA,LAMOSO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2006-05-26,,NÃO,ATIVA,920685412,"{'type': 'Point', 'coordinates': ['-8.353', '41.324']}"
694,1172,06E/02UG,LEÇA DA PALMEIRA,17.0,41.198,-8.69,153260.506,470012.247,LEÇA,PORTO,MATOSINHOS,LEÇA DA PALMEIRA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2003-04-30,,NÃO,ATIVA,920686150,"{'type': 'Point', 'coordinates': ['-8.69', '41.198']}"
695,1177,21C/02G,LIGARES (QUINTA SANTIAGO),285.0,41.082,-6.901,303504.441,457730.532,DOURO,BRAGANÇA,FREIXO DE ESPADA À CINTA,POIARES,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1982-10-01,,2003-04-15,,NÃO,ATIVA,920685420,"{'type': 'Point', 'coordinates': ['-6.901', '41.082']}"
696,1183,05I/03UG,LOMBADINHA,659.0,41.915,-8.351,181888.798,549576.602,LIMA,VIANA DO CASTELO,ARCOS DE VALDEVEZ,GONDORIZ,nan,CCDR-NORTE,nan,UDOMÉTRICA,1940-10-01,1960-09-30,,,NÃO,EXTINTA,920752578,"{'type': 'Point', 'coordinates': ['-8.351', '41.915']}"
697,1185,20B/03C,LORDELO,110.0,41.374,-8.362,180863.0,489391.0,AVE,BRAGA,GUIMARÃES,LORDELO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2003-05-29,,NÃO,ATIVA,920686014,"{'type': 'Point', 'coordinates': ['-8.362', '41.374']}"
698,1190,04P/06UG,LOURIÇAL,37.0,40.013756,-8.732513,148824.473,338534.346,MONDEGO,LEIRIA,POMBAL,LOURIÇAL,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-07-01,,2002-08-19,,NÃO,ATIVA,920685434,"{'type': 'Point', 'coordinates': ['-8.732513', '40.013756']}"
699,1194,04T/01U,MAÇAINHAS,895.0,40.532953,-7.309177,269810.786,396338.833,MONDEGO,GUARDA,GUARDA,MAÇAINHAS,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1980-09-01,,2001-10-08,,NÃO,ATIVA,920685440,"{'type': 'Point', 'coordinates': ['-7.309177', '40.532953']}"
700,1199,06I/02UG,MALHADAS,780.0,41.537429,-6.326417,350772.087,509140.667,DOURO,BRAGANÇA,MIRANDA DO DOURO,MALHADAS,nan,CCDR-NORTE,nan,UDOMÉTRICA,1932-01-01,1985-09-30,,,NÃO,EXTINTA,920752340,"{'type': 'Point', 'coordinates': ['-6.326417', '41.537429']}"
701,1203,30E/02UG,MANHOUCE,654.0,40.81822,-8.213086,193254.104,427695.284,VOUGA/RIBEIRAS COSTEIRAS,VISEU,SÃO PEDRO DO SUL,MANHOUCE,EDP,EDP,UDOGRÁFICA,UDOMÉTRICA,1978-09-26,,2008-10-25,,NÃO,ATIVA,920752382,"{'type': 'Point', 'coordinates': ['-8.213086', '40.81822']}"
702,1208,10N/05UG,MARMELETE,351.0,37.310859,-8.670524,152355.0,38449.0,RIBEIRAS DO ALGARVE,FARO,MONCHIQUE,MARMELETE,Autoridade Nacional da Água,CCDR-ALGARVE,UDOGRÁFICA,UDOMÉTRICA,1959-10-01,,2001-05-31,,SIM,ATIVA,920685454,"{'type': 'Point', 'coordinates': ['-8.670524', '37.310859']}"
703,1213,30K/01UG,MECA,196.0,39.089,-9.029,122470.0,236023.0,TEJO,LISBOA,ALENQUER,MECA,Autoridade Nacional da Água,CCDR-LVT,CLIMATOLÓGICA,CLIMATOLÓGICA,1979-10-01,,2001-11-28,,NÃO,ATIVA,920685464,"{'type': 'Point', 'coordinates': ['-9.029', '39.089']}"
704,1216,28L/02UG,MELGAÇO,210.0,42.114,-8.251,190215.301,571621.391,MINHO,VIANA DO CASTELO,MELGAÇO,VILA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2003-05-31,2016-03-04,NÃO,DESATIVADA,920685466,"{'type': 'Point', 'coordinates': ['-8.251', '42.114']}"
705,1217,10M/03UG,MERCADOR,392.0,37.278,-7.739,234917.0,34695.0,GUADIANA,FARO,TAVIRA,CACHOPO,Autoridade Nacional da Água,CCDR-ALGARVE,UDOGRÁFICA,UDOMÉTRICA,1959-10-01,,2001-03-15,,SIM,ATIVA,920685468,"{'type': 'Point', 'coordinates': ['-7.739', '37.278']}"
706,1221,20B/06UG,MESQUITA,143.0,37.541641,-7.538643,252534.0,64092.0,GUADIANA,BEJA,MÉRTOLA,ESPÍRITO SANTO,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1980-02-01,,2001-02-14,2016-06-01,NÃO,DESATIVADA,920685476,"{'type': 'Point', 'coordinates': ['-7.538643', '37.541641']}"
707,1227,02P/01C,MINAS DE JALES,853.0,41.463795,-7.589765,245395.418,499530.065,DOURO,VILA REAL,VILA POUCA DE AGUIAR,VREIA DE JALES,Autoridade Nacional da Água,CCDR-NORTE,CLIMATOLÓGICA,CLIMATOLÓGICA,1957-02-03,,2003-10-03,,NÃO,ATIVA,920685484,"{'type': 'Point', 'coordinates': ['-7.589765', '41.463795']}"
708,1232,06O/04UG,MOIMENTA DA RAIA,837.0,41.947424,-6.976995,295868.576,553749.345,DOURO,BRAGANÇA,VINHAIS,MOIMENTA,Autoridade Nacional da Água,CCDR-NORTE,CLIMATOLÓGICA,CLIMATOLÓGICA,1932-01-01,,2003-04-22,,NÃO,ATIVA,920685492,"{'type': 'Point', 'coordinates': ['-6.976995', '41.947424']}"
709,1237,23M/01U,MONCORVO,595.0,41.165,-7.051,290784.166,466818.314,DOURO,BRAGANÇA,TORRE DE MONCORVO,TORRE DE MONCORVO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1877-10-01,,2006-08-08,,NÃO,ATIVA,920686078,"{'type': 'Point', 'coordinates': ['-7.051', '41.165']}"
710,1242,22B/01C,MONSARAZ,165.0,38.432,-7.385,265348.271,163028.347,GUADIANA,ÉVORA,REGUENGOS DE MONSARAZ,MONSARAZ,nan,CCDR-ALENTEJO,nan,UDOMÉTRICA,1931-10-01,1942-09-30,,,NÃO,EXTINTA,920752632,"{'type': 'Point', 'coordinates': ['-7.385', '38.432']}"
711,1247,13N/02U,MONTE DA CAPARICA,96.0,38.660921,-9.202774,106897.0,188713.0,TEJO,SETÚBAL,ALMADA,CAPARICA,Autoridade Nacional da Água,CCDR-LVT,CLIMATOLÓGICA,CLIMATOLÓGICA,1985-05-01,1994-07-18,2001-04-01,,SIM,ATIVA,920685506,"{'type': 'Point', 'coordinates': ['-9.202774', '38.660921']}"
712,1249,29L/03U,MONTE DA PONTE,123.0,37.832076,-7.867999,223335.556,96195.158,GUADIANA,BEJA,BEJA,TRINDADE,nan,CCDR-ALENTEJO,nan,UDOGRÁFICA,1958-10-01,1996-08-31,,,NÃO,EXTINTA,920752502,"{'type': 'Point', 'coordinates': ['-7.867999', '37.832076']}"
713,1253,22H/01UG,MONTE DO OUTEIRO,212.0,38.315415,-7.901344,220266.927,149837.523,SADO,ÉVORA,PORTEL,SÃO BARTOLOMEU DO OUTEIRO,nan,CCDR-ALENTEJO,nan,UDOGRÁFICA,1960-01-01,1970-05-31,,,NÃO,EXTINTA,920752636,"{'type': 'Point', 'coordinates': ['-7.901344', '38.315415']}"
714,1256,02Q/01UG,MONTE REAL,9.0,39.856223,-8.848994,138739.0,321116.0,LIS/RIBEIRAS COSTEIRAS,LEIRIA,LEIRIA,CARREIRA,Autoridade Nacional da Água,CCDR-CENTRO,CLIMATOLÓGICA,CLIMATOLÓGICA,1946-05-10,,2001-11-30,,NÃO,ATIVA,920685510,"{'type': 'Point', 'coordinates': ['-8.848994', '39.856223']}"
715,1261,08I/01UG,MONTEZINHO,1159.0,41.932,-6.785,311834.928,552285.358,DOURO,BRAGANÇA,BRAGANÇA,FRANÇA,Autoridade Nacional da Água,SERVIÇO DE FLORESTAS/INAG,UDOGRÁFICA,UDOMÉTRICA,1932-01-01,1985-09-30,2006-08-09,,NÃO,ATIVA,920686146,"{'type': 'Point', 'coordinates': ['-6.785', '41.932']}"
716,1267,05M/03U,MOURA (DHG),184.0,38.14,-7.45,259876.015,130513.92,GUADIANA,BEJA,MOURA,MOURA (SANTO AGOSTINHO),nan,CCDR-ALENTEJO,nan,UDOMÉTRICA,1932-02-01,1941-05-31,,,NÃO,EXTINTA,920752640,"{'type': 'Point', 'coordinates': ['-7.45', '38.14']}"
717,1272,24I/02G,MURES ASSECA (TERRUGEM),313.0,38.855,-7.351,267913.0,209965.0,GUADIANA,PORTALEGRE,ELVAS,TERRUGEM,Autoridade Nacional da Água,nan,UDOGRÁFICA,nan,,,2001-09-01,,NÃO,ATIVA,920685532,"{'type': 'Point', 'coordinates': ['-7.351', '38.855']}"
718,1276,10G/01UG,ODEMIRA,49.0,37.593934,-8.641906,155059.8569,69846.8277,MIRA,BEJA,ODEMIRA,ODEMIRA (SÃO SALVADOR),Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1931-11-01,,2001-03-06,,NÃO,SUSPENSA,920685538,"{'type': 'Point', 'coordinates': ['-8.641906', '37.593934']}"
719,1281,30H/05UG,OLIVEIRA DO BAIRRO,65.0,40.52,-8.499,169024.802,394595.425,VOUGA/RIBEIRAS COSTEIRAS,AVEIRO,OLIVEIRA DO BAIRRO,OLIVEIRA DO BAIRRO,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1931-09-01,,2005-01-11,,SIM,ATIVA,920685542,"{'type': 'Point', 'coordinates': ['-8.499', '40.52']}"
720,1282,04M/01UG,OLIVEIRA DO HOSPITAL,468.0,40.36,-7.866,222656.289,376798.475,MONDEGO,COIMBRA,OLIVEIRA DO HOSPITAL,OLIVEIRA DO HOSPITAL,Autoridade Nacional da Água,CCDR-CENTRO,CLIMATOLÓGICA,CLIMATOLÓGICA,1931-09-01,,2002-01-25,,SIM,SUSPENSA,920685544,"{'type': 'Point', 'coordinates': ['-7.866', '40.36']}"
721,1286,27H/01CG,PADERNE,55.0,37.167,-8.209,193285.0,22374.0,RIBEIRAS DO ALGARVE,FARO,ALBUFEIRA,PADERNE,Autoridade Nacional da Água,CCDR-ALGARVE,UDOGRÁFICA,UDOMÉTRICA,1957-10-01,,2001-07-04,,NÃO,ATIVA,920685552,"{'type': 'Point', 'coordinates': ['-8.209', '37.167']}"
722,1291,07L/14UG,PANÓIAS,164.0,37.757,-8.306,184805.254,87851.246,SADO,BEJA,OURIQUE,PANÓIAS,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,CLIMATOLÓGICA,1933-10-05,,2001-02-07,,SIM,ATIVA,920685558,"{'type': 'Point', 'coordinates': ['-8.306', '37.757']}"
723,1296,03I/06UG,PARADINHA,569.0,41.01,-7.605,244440.0,449124.0,DOURO,VISEU,MOIMENTA DA BEIRA,PARADINHA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1982-10-01,,2002-02-28,,NÃO,ATIVA,920685566,"{'type': 'Point', 'coordinates': ['-7.605', '41.01']}"
724,1301,12H/01U,PEDRA BELA,714.0,41.71,-8.135,199863.751,526722.179,CÁVADO/RIBEIRAS COSTEIRAS,BRAGA,TERRAS DE BOURO,VILAR DA VEIGA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1946-10-01,,2003-04-02,,NÃO,ATIVA,920685570,"{'type': 'Point', 'coordinates': ['-8.135', '41.71']}"
725,1307,04I/06UG,PENAFIEL,175.0,41.212,-8.298,186148.0,471437.0,DOURO,PORTO,PENAFIEL,SANTIAGO DE SUBARRIFANA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1913-02-01,,2003-05-29,,SIM,ATIVA,920685576,"{'type': 'Point', 'coordinates': ['-8.298', '41.212']}"
726,1311,13G/01UG,PENEDA,697.0,41.974,-8.22,192841.683,556036.635,LIMA,VIANA DO CASTELO,ARCOS DE VALDEVEZ,GAVIEIRA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1946-11-01,,2003-06-01,,NÃO,ATIVA,920686024,"{'type': 'Point', 'coordinates': ['-8.22', '41.974']}"
727,1314,03O/02G,PENEDOS,273.0,37.487,-7.797,229757.91,57922.947,GUADIANA,BEJA,MÉRTOLA,SÃO MIGUEL DO PINHEIRO,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1980-11-01,,2001-02-15,,NÃO,ATIVA,920685584,"{'type': 'Point', 'coordinates': ['-7.797', '37.487']}"
728,1317,29L/01UG,PENHA GARCIA,495.0,40.042,-7.018,295139.046,342135.656,TEJO,CASTELO BRANCO,IDANHA-A-NOVA,PENHA GARCIA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1910-10-01,,2001-10-10,,NÃO,ATIVA,920685588,"{'type': 'Point', 'coordinates': ['-7.018', '40.042']}"
729,1322,03I/08UG,PEREIRO,250.0,37.448,-7.593,247757.0,53698.0,GUADIANA,FARO,ALCOUTIM,PEREIRO,Autoridade Nacional da Água,CCDR-ALGARVE,UDOGRÁFICA,UDOMÉTRICA,1957-07-16,,2001-02-15,,NÃO,ATIVA,920686174,"{'type': 'Point', 'coordinates': ['-7.593', '37.448']}"
730,1327,02J/01G,PINCÃES,479.0,41.705,-8.053,206675.0,526166.0,CÁVADO/RIBEIRAS COSTEIRAS,VILA REAL,MONTALEGRE,CABRIL,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1949-10-01,,2003-05-15,,NÃO,ATIVA,920685592,"{'type': 'Point', 'coordinates': ['-8.053', '41.705']}"
